['/home/shijiaying/caffe/mjzfile/datatest/val/trilobite/image_0009.jpg', 0]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0210.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0053.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0289.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0419.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0403.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0003.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0132.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0159.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0059.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0399.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0024.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0220.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0089.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0387.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0140.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0117.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0293.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0265.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0380.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0262.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0245.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0428.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0361.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0208.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0142.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0196.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0271.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0405.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0280.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0309.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0093.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0295.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0090.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0087.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0355.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0416.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0319.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0179.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0414.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0212.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0079.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0243.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0270.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0281.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0025.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0176.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0182.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0266.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0153.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0154.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0075.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0412.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0062.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0433.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0184.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0151.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0007.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0255.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0228.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0216.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0336.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0369.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0349.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0353.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0172.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0005.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0384.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0017.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0109.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0190.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0008.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0046.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0395.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0014.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0318.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0128.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0365.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0383.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0186.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0213.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0342.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0418.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0331.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0102.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0311.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0303.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0297.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0406.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0107.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0275.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0138.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0116.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0274.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0123.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0161.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0103.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0300.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0106.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0042.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0126.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0234.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0385.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0016.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0408.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0376.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0337.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0135.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0162.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0173.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0200.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0351.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0170.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0350.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0432.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0338.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0033.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0101.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0312.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0343.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0222.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0242.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0340.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0381.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0400.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0149.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0225.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0339.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0027.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0214.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0423.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0177.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0397.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0296.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0358.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0356.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0291.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0335.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0260.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0320.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0041.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0364.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0430.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0211.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0246.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0264.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0370.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0377.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0081.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0194.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0071.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0233.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0306.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0032.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0420.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0192.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0125.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0077.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0435.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0257.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0407.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0028.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0076.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0129.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0288.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0198.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0048.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0346.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0231.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0290.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0413.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0165.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0191.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0360.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0105.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0104.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0147.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0110.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0252.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0145.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0100.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0058.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0181.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0052.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0250.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0283.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0284.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0021.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0317.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0219.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0044.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0278.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0163.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0119.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0352.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0164.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0344.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0239.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0310.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0001.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0086.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0267.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0038.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0092.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0434.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0227.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0332.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0273.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0221.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0095.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0393.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0230.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0072.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0205.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0171.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0152.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0183.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0362.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0099.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0040.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0084.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0241.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0322.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0066.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0324.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0006.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0223.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0390.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0329.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/Faces/image_0371.jpg', 16]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0009.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0018.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0023.jpg', 63]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0026.jpg', 44]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0031.jpg', 22]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0036.jpg', 9]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0012.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0056.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0011.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0010.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0029.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0054.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0035.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0004.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0051.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0037.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0020.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0003.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0059.jpg', 33]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0025.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0046.jpg', 45]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0014.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0027.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0048.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0058.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0052.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0044.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0001.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/yin_yang/image_0006.jpg', 17]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0023.jpg', 40]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0045.jpg', 18]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0031.jpg', 18]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0036.jpg', 35]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0037.jpg', 72]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0003.jpg', 39]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0024.jpg', 18]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0005.jpg', 18]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0008.jpg', 61]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0046.jpg', 18]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0014.jpg', 18]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0042.jpg', 56]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0016.jpg', 15]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0027.jpg', 15]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0028.jpg', 52]
['/home/shijiaying/caffe/mjzfile/datatest/val/cougar_body/image_0006.jpg', 43]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0002.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0018.jpg', 35]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0047.jpg', 35]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0023.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0022.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0026.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0031.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0039.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0036.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0073.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0055.jpg', 40]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0061.jpg', 19]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0012.jpg', 95]
['/home/shijiaying/caffe/mjzfile/datatest/val/llama/image_0029.jpg', 19]
